手起刀落,欣喜若狂
哇咧！,哇嗒！
感觉良好,真舒服   
爱爱爱不完,人人得真爱
请君入瓮,给你下套
魄罗同庆,魄罗骄傲
心动不已,爱了      
简单啦,小意思
甘拜下风,打的不错
计算中...,让我算算
捂个脸,捂脸   
心碎,痛贯
卡牌风格,卡牌样式
卡面美术,卡牌原画
特别设计,独特设计
开启自动让过功能,启用自动让过      
正在不在大厅,即将离开大厅
允许好友到我的游戏观战,允许好友观战               
质量,品质
选项,设定
超高,极致
画面解析度,图像分辨率
开启粗鄙言语过濾,开启言语屏蔽      
你封锁的玩家,你的屏蔽玩家
坚盾高举,举盾冲锋
总专精等级,专精总和   
最高牌阶,最高段位
完成的地区进度,地区进度完成度
风格装饰,装饰皮肤
一剑封喉,直刺咽喉
愤怒铁拳,愤怒之拳
拆屋专家,爆破者   
好友离线中,好友刚离线
贴贴！！！,贴贴！      
再加火药！！,再加火药！   
收回手牌,置入手牌
对手水晶,敌方水晶
无条件进位,值向上取整
神臂加藤,巨腕加藤
精粹袋,袋精粹
铠龙蛋,甲龙卵
是否储存变更？,保存改动？      
挑选,选择
大破大立,破土动工
请择一,选一项
互助会,支援队
要完成更多遭遇战才能开放此格。!,化解更多遭遇，从而揭示此格。   !
要回到菜单吗？游戏将储存你的进度。,要返回菜单吗？冒险进度会完全保存。
要提早结束挑战吗？,确定提前结束冒险？
铁牌,黑铁
铜牌,黄铜
银牌,白银
金牌,黄金
白金,铂金
冯奕卜,冯易普
1个战斗中,1个参战中
所有战斗中,所有参战中
法力宝石槽位,空的法力宝石
治疗师回复水晶生命值,医师回复水晶生命值   
治疗师的,治愈者的
你现在可以请治疗师帮你移除卡牌了。%,你现在可以请医师帮你移除卡牌了。   %
治疗师,医师   
伊卡西亚,艾卡西亚
天堂岛,福光岛
杰利科,杰里柯
它在发光耶，你……你觉得这是好兆头吗？&,它在发光哎，你、你觉得这是好兆头吗？   &
复生,复活
在本游戏,本局游戏
再将其复活,然后复活之
复活掷弹兵,复生掷弹兵
复活使者,复生使者
复活祭坛,复生祭坛
复活信徒,复生信徒
复活骑兵,复生骑兵
复活清算者,复生清算者
复活赛恩,复生赛恩
脉冲火焰,未来战士
能力值,属性值
诺克萨斯之力,诺克萨斯之手
光之少女,光辉女郎
海妖祭司,海兽祭祀
炫技大师,戏命师   
漂泊守望者,星界游神   
灿眸歌姬,星籁歌姬
瑟菈纷,萨勒芬
伊罗旖,俄洛伊
起源,出身
莲华之罠,莲花陷阱
华丽谢幕,完美谢幕
二次回弹,二度弹跳
惊骇剧场,隐森剧院
狂舞手雷,曼舞手雷
致命伏笔,致命华彩
巨牙海怪,巨型海象
嗅血猎杀,血染鲨场
护子龙父,卫护龙父
传智者蕾芙娜,博学者列夫娜
奴魔先使,奴仆先兆
狩猎野猪,行猎野猪
震撼演出,震撼表现
创造者,造物师
绝世艺术,绝世技艺
均衡之唤,均衡之召
曲光兽座,曲光兽   
驯化灰背兽,遭俘灰背怪
服从指令,听命行事
袈守里手爪,喀舒利拳套
袈守里,喀舒利
爆音唱片机,嗞声调歌器
重生墓室,新生墓室
哈洛威归来,噬魂夜再现
鲨鼠,码鼠
求问天界,问诸重天
祕密邀请函,谨慎邀约   
时间之砂,时间之沙
林下新生,矮丛生机
海祭,孳触
守望神像,竦意神像
布尔鲁首领,芭茹首领   
回应祈祷,祈祷得应
布尔鲁瞭望兵,芭茹哨卫      
深海之声,海声祭司
鞭笞触手,触手猛击
娜葛卡布尔之眼,卡波洛斯之眼   
娜葛卡布尔,卡波洛斯   
娜葛卡布尔之怒,卡波洛斯之怒   
娜葛卡布尔的触手,卡波洛斯的触手   
班德尔泰爾石,班德尔建言棋
比尔吉沃特泰爾石,比尔吉沃特建言棋
德玛西亚泰爾石,德玛西亚建言棋
艾欧尼亚泰爾石,艾欧尼亚建言棋
巨神峰泰爾石,巨神峰建言棋
诺克萨斯泰爾石,诺克萨斯建言棋
皮尔托夫泰爾石,皮尔托夫建言棋
恕瑞玛泰爾石,恕瑞玛建言棋
暗影岛泰爾石,暗影岛建言棋
祝福,恩泽
编钟,调音
响铃者博德,司铃伯德   
感应蘑菇,近程菇雷
世界之音艾斯莫,世界之息艾斯慕
神祕星炫,神秘漩涡
旅者引領,旅者召唤
守门者马杜利,门卫玛杜礼   
然后发起我方牌组,然后触发我方牌组
发起时，给予场上,触发时，给予场上
宇宙制約,星界束缚
圆滑独奏,妙手独奏
灵龙突袭,幼龙伏击
鬼影陵墓,闹鬼陵墓
枯爪巴凯,糜爪巴凯
战略性执行,战略实施   
天界三连冠,天界三联   
龙栖峰,龙巢峰
模范学生,学生长   
蜘蛛士,蛛术士
肌肉僵直,肌肉僵硬
法魂学徒,法魂学生
魔法蓝焰,魔法余烬
离开场上,已经离场
泰贝尔,提伯斯
瓦解怒焰,碎裂之火
火爆登场,熔屑登场
雷文布鲁学院,鸦华学院      
泰柏克,提伯克
此效果持续到游戏结束,效果直到本局游戏结束
友军单位所获得的增益一直持续到游戏结束,友军单位所获得的增益将直到本局游戏结束
巨魔王的王冠,巨魔之王皇冠
遭到击晕,已被击晕
流星星力学,技能等级   
闪亮亮小鬼,闪亮孩童   
凯莎,卡莎
圣物道具,英雄遗宝
圣物栏位,遗宝栏位
处刑娱乐大师,荣耀行刑官   
骗术师,秘法师
攻击中,正攻击
巨买帕帕罗,杰出帕帕罗
反魔法英石柱,禁魔石柱      
灰暗药房,灰色药房
乖顺龙犬,听话龙犬
巨贾帕帕罗,了得帕帕罗
德玛西亚王都,德玛西亚雄都
雷文布鲁,鸦华      
快打街机,街机      
星力,星级
交换英雄,扮演英雄
漂泊监视者,星界游神   
特警,警官
主力卡牌,焦点单卡
目前能力,拥有能力
魔幻时刻,万众倾倒
圣物,遗宝
灵异遗宝,灵异圣物
的正攻击,正攻击的
"不在""","离开"""
不在场上,已经离场
反魔法英石,禁魔石      
你需要好好休息，快去吧。,好好休息后面还有架要干。
尊爵版,增值版
真霜,臻冰
真霜冰晶连枷,臻冰链枷      
项炼,项链
罗伦特,劳伦特
淘金者,收集者
追踪者短刀,追踪者匕首
监工,工头
席拉扎,释瑞轧
诺克萨斯的总帅。,诺克萨斯统领。   
日日都是进化日,每天都是进化日
凶狠猛敌,强敌      
未有能力,没有能力
樱桃血口,烈焰红唇
监视者的恩泽,游神恩泽      
宇宙制约,星界束缚
最糟能糟到哪里去,能发生什么更糟糕
粉碎震波,透体之劲
抵销,阻止
处刑娱乐大师,荣耀行刑官   
点击采取行动,点击行动      
等待游戏服务器中,等待对局服务器中
植入,种到
恩泽,祝福
牌组最上方,牌组顶上方
加倍,翻倍
她重施了巴德的动作,她模仿了巴德的动作
她也想重施,她也想模仿
旅者引领,旅者召唤
游戏开始,对局开始
然后发起,然后触发
荣誉合集,名誉合集
疾跑,疾步
区块标题,章节标题
弹震症,贝壳击
拉克丝安娜,拉克丝珊娜
塔蒂雅娜,蒂亚娜   
皇冠守卫,冕卫      
负伤,受伤
受伤白焰龙,负伤白焰龙
卡波洛斯   的触手,卡波洛斯的触手   
卡波洛斯   之怒,卡波洛斯之怒   
监视者调音,游神调音   
发起效果,触发效果
滚石不生苔,摇滚石熊   
姑姑,姑妈
顶部层架,上层货架
底部层架,下层货架
幽影军团,暗影军团
「至尊」,「之主」
漂亮的剑控驭      ,漂亮的剑据为己有
牛头怪,牛头人
我给过你机会了，敢背叛我就等着被捅一刀。,我给过你机会了，胆敢背叛我就必须吃刀子。
冬之爪,凛冬爪
战争之母,战母      
镜像,镜花
泰尔石,建言棋
布尔鲁,芭茹   
黯雾,黑雾
福尔敦,福琼   
复活咆哮,复生咆哮
策画,策划
巨龙之训,神龙之训
巨龙之怒,神龙之怒
窃取自己,控制自己
且并存活,并且存活
远古预测,远古预言
骗术士,秘法师
宇宙宝库,宇宙宝箱
青铜宝库,青铜宝箱
白银宝库,白银宝箱
黄金宝库,黄金宝箱
铂金宝库,铂金宝箱
超威能死亡火箭,超究极死神飞弹
传奇,传说
首战,首胜
赞美监视者,赞美游神   
米普,木灵
监视者去哪里了,游神   去哪里了
监视者的行动,游神   的行动
监视者亲手,游神   亲手
监视者本人,游神   本人
猎魔,驱法
四不像,噬怪   
超额,溢出
加诸,造成
堡垒内蛛巢苏醒,堡垒内倾巢而出
绞喉,铁手
设定玩家头像,设置你的头像
啾吉,魔蛙
永世同袍,永世效忠
游牧民勋章,游牧民印章
噬血面纱,放血面纱
又很好窃取,又很好控制
怒涛卷霜而来,排山倒海而来
奈落炎炮,地狱火炮
巨龙赐予,神龙赐予
增添物品,添加装备
道具,装备
禁用装备,禁用道具
污水坑,地沟区
恶鲨,鱼骨
光耀晶球,光辉晶球
奇里安,铃鼠   
炸弹快递,特别快递
侦察犬之光,侦犬荣誉   
蚀魂夜归来,蚀魂夜再现
我劝你不在,我劝你离开
日轮,烈阳
铸星龙王,奥瑞利安
咘咿咿咿,布咿咿咿
经验总值,经验总数
总帅,统领
海派旋转炮,加特林海甲
狂鲨炮,雷克斯
防御塔护甲,防御塔镀层
先锋随从,先锋侍从
轮到对手行动时己方无法采取行动。,轮到对手行动时，您无法行动。      
驱法人,驱法者
风格,皮肤
增添个人皮肤,装点你的游戏
对战皮肤,牌组风格
讲课皮肤,讲课风格
时尚皮肤,时尚风格
我喜欢你的皮肤,我喜欢你的风格
想为游戏画面增添一点个人皮肤,希望对局画面更有一点个人风格
有皮肤，有内涵。,有货，有范。      
还真是有你的皮肤,还真是有你的风格
可瑞娜,卡银娜
各自的皮肤风格,自己的视觉风格
战斗皮肤,战斗风格
傻子,愚者
准鼓舞斗,准备战斗
载入中,正载入
顽皮精灵,调皮灵兽
加速为,提升至
相信你的牌组,尽在卡牌中   
流寇,乱兵
嗜血乱兵,嗜血流寇
宝库,宝室
军阀宝室,军阀宝库
海利亚宝室,海利亚宝库
典藏罐,胶囊罐
美人刺客,刺客美人
情人,爱人
爱人眼里出蛛丝,情人眼里出西施
且此牌为巨龙牌,此牌成为巨龙牌
祖灵之试,灵魂试炼
远古预测,古神先知
宝室等级上限,宝库已达上限
重新连接中,正在重连中
无法连接,无法重连
生死相倚,生死双子
双时手表,双时秒表
并视为巨龙牌,并成为巨龙牌
石跃者,跃岩者
盖伦的幽会,盖伦的约会
战士纯情,战士之情
魔法爆破专家,爆破鬼才      
破败之王之剑,破败王者之刃
破败王冠,破败之冠
链魂狱长的灯笼,魂锁典狱长之灯
德玛西亚楷模,德玛西亚皇子
已启用,已激活
糜爪巴凯,靡爪巴凯
对战:,开战:
攻击主动权,攻击的标志
碧蓝魄罗,海蓝魄罗
屠鳍勇士,屠鳍海灵
绝世武僧,武僧      
智慧之木,慧木      
峡谷之主,峡谷主宰
最后一役,最终之战
绝世武僧,武僧      
智慧之木,慧木      
峡谷之主,峡谷主宰
最后一役,最终之战
光辉晶球,光辉法球
虚空之门,兹若特门
变色龙项链,万花灵项链
嗞声调歌器,吱声调歌器
西风圣鸟,和风贤者
装备宝箱,荣光宝箱
先祖祝福,先祖恩泽
臻冰冰晶连枷,臻冰连枷      
追迹者短刀,追踪者匕首
櫻桃血口,烈焰红唇
葛雷夫,格雷福
咆哮深渊,嚎哭深渊
传智者,博学者
森林游侠,孤高游侠
追风任务,追风之任
停滞钟表,秒表      
巨龙的地盘,神龙的地盘
发起了陷阱或祝福,触发了陷阱或祝福
秘密邀请函,谨慎邀约   
神秘星旋,神秘漩涡
担心运气太差吗？赶紧买个重随币，一次刷新一次爽，一直刷新一直爽！,觉得第一次运气太差吗？买一个重随币，看看能不能抽到更好的选项吧！
幼年雪人,雪人幼崽
熔炎护盾,熔岩护盾
岩石编织,塑岩      
烈火审判,烈火审讯
传说实验室,传奇实验室
传说斗士,传奇玩家
蓝宝魄罗,湛蓝魄罗
琥珀黄魄罗,猫眼魄罗   
绀紫魄罗,坦桑魄罗
蔷薇粉魄罗,粉晶魄罗   
金黄魄罗,黄晶魄罗
铁灰魄罗,黑曜魄罗
煞星之怒,暗星之怒
光明哨兵 暗牙鲨,哨兵光牙鲨       
奈落炎 暗牙鲨,奈落炎 火牙鲨
提升其星等,提升其星级
对1个遭到,对1个已被
宝库已达上限,宝室已达上限
冒险还会继续下去,冒险还将继续      
征服,支配
支配天下,一统天下
支配世界,征服世界
支配了,征服了
支配不了,征服不了
支配者,征服者
支配世纪,征服世纪
支配的,征服的
支配你的,征服你的
支配者,征服者
真爱,爱人
人人得爱人,人人得真爱
星光战士,星之守护
圣启织偶,灵罗娃娃
临终拥抱,痛苦之拥
二階蟲甲,体表活肤
极速充能,极限超载
艾卡西亚魔雨,艾卡西亚暴雨
贝尔薇斯,卑尔维斯
虚空能量炮,虚空炮手   
虚空怪物,虚空憎兽
巢穴使者,虫巢令使
虚空探索者,虚空索敌   
狂爪凶性,野爪凶性
迎风小丘,风袭岗   
特菲利安训练场,崔法利训练坑   
监守空壳,受监空壳
冰层龟裂,冰层开裂
冻弹不得,胆寒冰封
雪人战奴,被俘雪人
饥渴空壳,绝望空壳
米凯的祝福,米凯尔祝福
废弃隐踪器,捡来隐身器
皇家法令,敕令      
精神支持,精神支援
坚硬空壳,耐寒空壳
褪色空壳,衰退空壳
穿针引线,引针簇射
剪剪！,快刀剪
剪剪剪！,快刀剪乱
狂欢主持人,喧嚣主持   
黑雾指挥,迷雾指挥
幽灵乐团,阴森乐手
演奏开始,笙歌喧嚣
幽灵爱人,幽灵情人
鬼魂空壳,闹鬼空壳
折纸魔树,千纸树   
海怪教训诫,激流训诫   
传承仪式,通行仪式
破碎空壳,寥落空壳
扭动空壳,痛打空壳
万贯赏金,赎金      
耍老千,出千   
蘑菇幻尘,喷嚏尘菇
荣耀之唤,荣耀之召
残戮收割,最终抚慰
史帝姆,斯迪姆
咒欲迷尘,引诱      
孤独游女,独行女   
主宰狂女,主宰女   
憎恨尖刺,憎恨之刺
给你&,你的&
给你',你的'
我要%,我的%
我要&,我的&
超速抽抽乐,无限火力   
野区大冒险,野区欢迎你
直捣,入侵
巴龙之爪,男爵之手
预示者,先锋   
巨石怪,石甲虫
火红巨喙鸟,深红锋喙鸟
预示者之眼,先锋之眼   
激励馈赠,激励赠礼
分享礼赞,鼓劲赠礼
滋补好礼,滋养赠礼
提速馈赠,迅捷赠礼
鼓舞馈赠,鼓舞赠礼
大海馈赠,海洋赠礼
救护兵,军医   
小磨刀石,口袋磨石
杀出血路,劈山开路
力量至上,凌驾战力
叛国孽党,奸诈鸦群
诅咒卷轴,受诅卷轴
锐雯联盟,德莱联盟
坚硬恩典,铁拳之礼
战团新兵,军团新兵
进攻',交锋'
进攻(,交锋(
先撤守+,败了   +
"先撤守,","败了   ,"
感谢',谢谢'
感谢(,谢谢(
不行),不好)
不行*,不好*
请求支援,求助      
喝珍奶,喝奶茶
星之守护娃娃,星守娃娃      
星之守护飞龙,星守亚龙      
星之守护之光,星守之光      
星之守护捍卫者,星守之卫         
星之守护火炮手,星守之才         
飞龙披风,巨龙披风
二阶虫甲,体表活肤
英雄荣光宝箱,英雄装备宝箱
圣雾,圣霭
你将在攻击时获得窃取权。,你将主管攻击。               
你将在防守时获得窃取权。,你将主管防守。               
诺克萨斯军队,诺克萨斯大军
队友的游戏,队友的对局
将对手新增为好友,向他发送好友请求
新增好友,发送请求
其他实验室,全新实验室
巨喙鸟,锋喙鸟
石怪,石虫
巴龙纳什,纳什男爵
先锋   之眼,先锋之眼   
锋利鸟嘴,锋喙      
从三种效果中择一,从三种效果中选一
队列等待对手中,正队列等待对手
传说追寻者,传奇追寻者
受伤苍炎龙,负伤苍炎龙
强心,壮胆
这派对烂透了，需要达————锐雯来炒热气氛！,这场派对糟糕透顶，需要德莱文暖场！               
胜利必将临到。,胜利必将到来。
我自己来就行了！,我将亲手出马。   
帅气的终结一击来啦！,瞧好了我要放大招了！
我容忍你够久了，一切到此为止。,我忍你够久了，到此为止吧。      
我绝对不会输！见识真正的力量吧！,我不可能战败！见证真正的力量吧！
续力,存续
时间转换器,时间传感器
爆走啦,爆表啦
尊爵,增值
剪快刀剪,快刀剪乱
镜花法师,镜像法师
二阶虫甲,体表活肤
龙棲峰,龙巢峰
已达宝室已达上限,藏宝室已达上限   
购买设定,购买详情
远古魔导,远古巫灵
宣使张开手臂,令使张开手臂
传说等级,传奇等级
医师   升级,医师升级   
在冒险中让医师   移除一张卡牌,在冒险中可让医师移除一张卡牌
在冒险中让医师   移除任意卡牌,在冒险中可让医师移除任意卡牌
在冒险中遇到医师   时，购买完全治疗,在冒险中遇到医师时，可购买完全治疗
所获,获得
咆哮深渊,嚎哭深渊
鼓舞架式,备战架式
鼓舞姿势,备战姿势
